chtb_010.raw,111,N,,
chtb_010.raw,112,N,,
chtb_010.raw,113,N,,
chtb_011.raw,114,Y,POS,STATE
chtb_011.raw,115,N,,
chtb_011.raw,116,Y,POS,STATE
chtb_011.raw,117,N,,
chtb_011.raw,118,N,,
chtb_011.raw,119,N,,
chtb_011.raw,120,N,,
chtb_011.raw,121,N,,
chtb_011.raw,122,Y,POS,STATE
chtb_011.raw,123,N,,
chtb_011.raw,124,N,,
chtb_011.raw,125,Y,POS,STATE
chtb_011.raw,126,Y,POS,STATE
chtb_011.raw,127,Y,POS,STATE
chtb_011.raw,128,Y,POS,STATE
chtb_011.raw,129,Y,POS,STATE
chtb_011.raw,130,N,,
chtb_012.raw,131,N,,
chtb_012.raw,132,N,,
chtb_012.raw,133,N,,
chtb_012.raw,134,N,,
chtb_012.raw,135,N,,
chtb_012.raw,136,N,,
chtb_012.raw,137,N,,
chtb_012.raw,138,N,,
chtb_012.raw,139,N,,
chtb_013.raw,140,Y,POS,STATE
chtb_013.raw,141,N,,
chtb_013.raw,142,Y,POS,STATE
chtb_013.raw,143,Y,POS,STATE
chtb_013.raw,144,Y,POS,STATE
chtb_013.raw,145,N,,
chtb_013.raw,146,Y,POS,STATE
chtb_013.raw,147,Y,NEU,PEOPLE
chtb_013.raw,148,N,,
chtb_013.raw,149,N,,
chtb_013.raw,150,Y,POS,STATE
chtb_013.raw,151,N,,
chtb_013.raw,152,N,,
chtb_013.raw,153,Y,POS,STATE
chtb_013.raw,154,Y,POS,STATE
chtb_013.raw,155,Y,POS,STATE
chtb_013.raw,156,Y,POS,STATE
chtb_013.raw,157,N,,
chtb_013.raw,158,N,,
chtb_013.raw,159,N,,
chtb_014.raw,160,N,,
chtb_014.raw,161,N,,
chtb_014.raw,162,N,,
chtb_014.raw,163,N,,
chtb_014.raw,164,Y,POS,PEOPLE
chtb_014.raw,165,Y,POS,STATE
chtb_014.raw,166,N,,
chtb_014.raw,167,N,,
chtb_014.raw,168,Y,POS,PEOPLE
chtb_014.raw,169,N,,
chtb_014.raw,170,N,,
chtb_014.raw,171,N,,
chtb_014.raw,172,N,,
chtb_014.raw,173,N,,
chtb_015.raw,174,N,,
chtb_015.raw,175,N,,
chtb_015.raw,176,Y,POS,NA
chtb_015.raw,177,Y,POS,ACTION
chtb_015.raw,178,Y,POS,ACTION
chtb_015.raw,179,Y,POS,ACTION
chtb_015.raw,180,Y,POS,ACTION
chtb_015.raw,181,Y,POS,ACTION
chtb_015.raw,182,Y,POS,ACTION
chtb_015.raw,183,N,,
chtb_015.raw,184,N,,
chtb_015.raw,185,N,,
chtb_015.raw,186,N,,
chtb_015.raw,187,N,,
chtb_016.raw,188,Y,POS,PEOPLE
chtb_016.raw,189,N,,
chtb_016.raw,190,Y,POS,PEOPLE
chtb_016.raw,191,N,,
chtb_016.raw,192,Y,POS,STATE
chtb_016.raw,193,Y,POS,PEOPLE
chtb_016.raw,194,Y,POS,NA
chtb_016.raw,195,Y,NEG,NA
chtb_016.raw,196,Y,NEG,STATE
chtb_016.raw,197,Y,NEU,STATE
chtb_016.raw,198,Y,NEG,STATE
chtb_016.raw,199,Y,NEG,NA
chtb_016.raw,200,N,,
chtb_017.raw,201,Y,POS,STATE
chtb_017.raw,202,N,,
chtb_017.raw,203,Y,POS,STATE
chtb_017.raw,204,N,,
chtb_017.raw,205,Y,POS,STATE
chtb_017.raw,206,Y,POS,NA
chtb_017.raw,207,Y,POS,ACTION
chtb_017.raw,208,N,,
chtb_018.raw,209,Y,POS,PEOPLE
chtb_018.raw,210,N,,
chtb_018.raw,211,Y,POS,NA
chtb_018.raw,212,Y,NEU,STATE
chtb_018.raw,213,Y,POS,PEOPLE
chtb_018.raw,214,Y,POS,NA
chtb_018.raw,215,N,,
chtb_018.raw,216,N,,
chtb_019.raw,217,Y,POS,STATE
chtb_019.raw,218,N,,
chtb_019.raw,219,Y,POS,STATE
chtb_019.raw,220,N,,
chtb_019.raw,221,Y,POS,STATE
chtb_019.raw,222,N,,
chtb_019.raw,223,N,,
chtb_019.raw,224,Y,POS,STATE
chtb_019.raw,225,N,,
chtb_019.raw,226,N,,
chtb_019.raw,227,Y,POS,NA
chtb_019.raw,228,Y,POS,STATE
chtb_019.raw,229,N,,
chtb_020.raw,230,Y,POS,STATE
chtb_020.raw,231,N,,
chtb_020.raw,232,Y,POS,STATE
chtb_020.raw,233,N,,
chtb_020.raw,234,N,,
chtb_020.raw,235,Y,POS,STATE
chtb_020.raw,236,N,,
chtb_020.raw,237,N,,
chtb_021.raw,238,N,,
chtb_021.raw,239,N,,
chtb_021.raw,240,N,,
chtb_021.raw,241,N,,
chtb_021.raw,242,N,,
chtb_021.raw,243,N,,
chtb_021.raw,244,N,,
chtb_021.raw,245,N,,
chtb_021.raw,246,N,,
chtb_022.raw,247,Y,POS,NA
chtb_022.raw,248,N,,
chtb_022.raw,249,Y,POS,ACTION
chtb_022.raw,250,N,,
chtb_022.raw,251,N,,
chtb_022.raw,252,Y,POS,ACTION
chtb_022.raw,253,Y,POS,NA
chtb_022.raw,254,Y,POS,ACTION
chtb_022.raw,255,Y,POS,NA
chtb_022.raw,256,N,,
chtb_022.raw,257,N,,
chtb_023.raw,258,Y,POS,NA
chtb_023.raw,259,N,,
chtb_023.raw,260,N,,
chtb_023.raw,261,N,,
chtb_023.raw,262,N,,
chtb_023.raw,263,N,,
chtb_023.raw,264,N,,
chtb_023.raw,265,N,,
chtb_023.raw,266,Y,POS,STATE
chtb_023.raw,267,N,,
chtb_023.raw,268,N,,
chtb_023.raw,269,N,,
chtb_024.raw,270,Y,POS,NA
chtb_024.raw,271,N,,
chtb_024.raw,272,Y,POS,NA
chtb_024.raw,273,N,,
chtb_024.raw,274,N,,
chtb_024.raw,275,Y,POS,NA
chtb_024.raw,276,Y,POS,NA
chtb_024.raw,277,Y,NEG,NA
chtb_024.raw,278,N,,
chtb_024.raw,279,Y,POS,NA
chtb_024.raw,280,N,,
chtb_024.raw,281,N,,
chtb_024.raw,282,N,,
chtb_024.raw,283,N,,
chtb_024.raw,284,N,,
chtb_024.raw,285,N,,
chtb_024.raw,286,Y,POS,STATE
chtb_024.raw,287,Y,POS,STATE
chtb_024.raw,288,N,,
chtb_024.raw,289,N,,
chtb_024.raw,290,N,,
chtb_024.raw,291,N,,
chtb_025.raw,292,N,,
chtb_025.raw,293,N,,
chtb_025.raw,294,N,,
chtb_025.raw,295,N,,
chtb_025.raw,296,N,,
chtb_025.raw,297,N,,
chtb_025.raw,298,N,,
chtb_025.raw,299,N,,
chtb_025.raw,300,N,,
chtb_025.raw,301,N,,
chtb_025.raw,302,N,,
chtb_025.raw,303,N,,
chtb_025.raw,304,N,,
chtb_025.raw,305,N,,
chtb_025.raw,306,N,,
chtb_026.raw,307,N,,
chtb_026.raw,308,N,,
chtb_026.raw,309,N,,
chtb_026.raw,310,N,,
chtb_026.raw,311,N,,
chtb_026.raw,312,Y,POS,STATE
chtb_026.raw,313,N,,
chtb_026.raw,314,N,,
chtb_026.raw,315,Y,POS,STATE
chtb_026.raw,316,N,,
chtb_026.raw,317,N,,
chtb_026.raw,318,N,,
chtb_026.raw,319,Y,POS,STATE
chtb_026.raw,320,N,,
chtb_027.raw,321,N,,
chtb_027.raw,322,N,,
chtb_027.raw,323,N,,
chtb_027.raw,324,N,,
chtb_027.raw,325,N,,
chtb_027.raw,326,N,,
chtb_027.raw,327,N,,
chtb_027.raw,328,N,,
chtb_027.raw,329,Y,POS,NA
chtb_027.raw,330,N,,
chtb_027.raw,331,N,,
chtb_028.raw,332,N,,
chtb_028.raw,333,N,,
chtb_028.raw,334,N,,
chtb_028.raw,335,N,,
chtb_028.raw,336,N,,
chtb_028.raw,337,N,,
chtb_028.raw,338,N,,
chtb_028.raw,339,N,,
chtb_028.raw,340,N,,
chtb_028.raw,341,N,,
chtb_029.raw,342,Y,POS,STATE
chtb_029.raw,343,N,,
chtb_029.raw,344,Y,POS,STATE
chtb_029.raw,345,N,,
chtb_029.raw,346,N,,
chtb_029.raw,347,N,,
chtb_029.raw,348,N,,
chtb_029.raw,349,N,,
chtb_029.raw,350,N,,
chtb_030.raw,351,Y,POS,NA
chtb_030.raw,352,N,,
chtb_030.raw,353,Y,NEU,STATE
chtb_030.raw,354,N,,
chtb_030.raw,355,N,,
chtb_030.raw,356,N,,
chtb_030.raw,357,Y,POS,PEOPLE
chtb_030.raw,358,Y,POS,STATE
chtb_030.raw,359,N,,
chtb_031.raw,360,N,,
chtb_031.raw,361,N,,
chtb_031.raw,362,N,,
chtb_031.raw,363,Y,NEU,ACTION
chtb_031.raw,364,Y,POS,STATE
chtb_031.raw,365,N,,
chtb_031.raw,366,N,,
chtb_031.raw,367,N,,
chtb_031.raw,368,N,,
chtb_031.raw,369,N,,
chtb_031.raw,370,Y,POS,STATE
chtb_031.raw,371,Y,POS,PEOPLE
chtb_031.raw,372,Y,POS,NA
chtb_031.raw,373,Y,POS,PEOPLE
chtb_031.raw,374,N,,
chtb_032.raw,375,Y,POS,STATE
chtb_032.raw,376,N,,
chtb_032.raw,377,Y,POS,STATE
chtb_032.raw,378,N,,
chtb_032.raw,379,Y,POS,STATE
chtb_032.raw,380,N,,
chtb_032.raw,381,N,,
chtb_032.raw,382,N,,
chtb_032.raw,383,Y,POS,STATE
chtb_032.raw,384,Y,POS,PEOPLE
chtb_032.raw,385,Y,POS,STATE
chtb_032.raw,386,N,,
chtb_032.raw,387,Y,POS,STATE
chtb_032.raw,388,N,,
chtb_033.raw,389,N,,
chtb_033.raw,390,N,,
chtb_033.raw,391,Y,POS,STATE
chtb_033.raw,392,N,,
chtb_033.raw,393,Y,NEU,STATE
chtb_033.raw,394,N,,
chtb_033.raw,395,Y,POS,STATE
chtb_033.raw,396,Y,POS,STATE
chtb_033.raw,397,N,,
chtb_033.raw,398,N,,
chtb_033.raw,399,N,,
chtb_033.raw,400,N,,
chtb_034.raw,401,N,,
chtb_034.raw,402,Y,POS,STATE
chtb_034.raw,403,N,,
chtb_034.raw,404,Y,POS,STATE
chtb_034.raw,405,Y,NEU,PEOPLE
chtb_034.raw,406,N,,
chtb_034.raw,407,N,,
chtb_034.raw,408,Y,POS,PEOPLE
chtb_034.raw,409,N,,
chtb_034.raw,410,N,,
chtb_034.raw,411,N,,
chtb_034.raw,412,N,,
chtb_034.raw,413,N,,
chtb_034.raw,414,N,,
chtb_034.raw,415,N,,
chtb_034.raw,416,N,,
chtb_034.raw,417,Y,POS,NA
chtb_034.raw,418,N,,
chtb_034.raw,419,Y,POS,STATE
chtb_034.raw,420,N,,
chtb_034.raw,421,Y,POS,PEOPLE
chtb_034.raw,422,N,,
chtb_035.raw,423,Y,POS,STATE
chtb_035.raw,424,N,,
chtb_035.raw,425,Y,POS,STATE
chtb_035.raw,426,N,,
chtb_035.raw,427,N,,
chtb_035.raw,428,Y,POS,STATE
chtb_035.raw,429,Y,POS,NA
chtb_035.raw,430,Y,POS,STATE
chtb_035.raw,431,N,,
chtb_035.raw,432,Y,POS,PEOPLE
chtb_035.raw,433,N,,
chtb_035.raw,434,N,,
chtb_035.raw,435,N,,
chtb_035.raw,436,Y,POS,PEOPLE
chtb_035.raw,437,N,,
chtb_036.raw,438,Y,POS,PEOPLE
chtb_036.raw,439,N,,
chtb_036.raw,440,Y,POS,PEOPLE
chtb_036.raw,441,N,,
chtb_036.raw,442,Y,NEU,PEOPLE
chtb_036.raw,443,Y,POS,PEOPLE
chtb_036.raw,444,Y,POS,PEOPLE
chtb_036.raw,445,Y,POS,NA
chtb_036.raw,446,N,,
chtb_037.raw,447,N,,
chtb_037.raw,448,N,,
chtb_037.raw,449,N,,
chtb_037.raw,450,N,,
chtb_037.raw,451,N,,
chtb_037.raw,452,N,,
chtb_037.raw,453,Y,POS,STATE
chtb_037.raw,454,N,,
chtb_037.raw,455,N,,
chtb_037.raw,456,N,,
chtb_037.raw,457,N,,
chtb_037.raw,458,N,,
chtb_037.raw,459,N,,
chtb_037.raw,460,N,,
chtb_037.raw,461,N,,
chtb_037.raw,462,Y,POS,STATE
chtb_037.raw,463,N,,
chtb_038.raw,464,N,,
chtb_038.raw,465,N,,
chtb_038.raw,466,N,,
chtb_038.raw,467,N,,
chtb_038.raw,468,N,,
chtb_038.raw,469,N,,
chtb_038.raw,470,N,,
chtb_038.raw,471,N,,
chtb_038.raw,472,N,,
chtb_038.raw,473,Y,POS,STATE
chtb_038.raw,474,Y,POS,STATE
chtb_038.raw,475,N,,
chtb_038.raw,476,N,,
chtb_039.raw,477,N,,
chtb_039.raw,478,N,,
chtb_039.raw,479,N,,
chtb_039.raw,480,N,,
chtb_039.raw,481,N,,
chtb_039.raw,482,Y,NEG,NA
chtb_039.raw,483,Y,POS,NA
chtb_039.raw,484,Y,NEU,PEOPLE
chtb_039.raw,485,N,,
chtb_040.raw,486,Y,POS,PEOPLE
chtb_040.raw,487,N,,
chtb_040.raw,488,Y,POS,PEOPLE
chtb_040.raw,489,N,,
chtb_040.raw,490,N,,
chtb_040.raw,491,N,,
chtb_040.raw,492,N,,
chtb_040.raw,493,N,,
chtb_040.raw,494,N,,
chtb_040.raw,495,N,,
chtb_040.raw,496,Y,POS,PEOPLE
chtb_040.raw,497,Y,POS,STATE
chtb_040.raw,498,Y,POS,STATE
chtb_040.raw,499,N,,
chtb_040.raw,500,Y,POS,STATE
chtb_040.raw,501,N,,
chtb_040.raw,502,Y,POS,NA
chtb_040.raw,503,Y,NEU,PEOPLE
chtb_040.raw,504,Y,POS,PEOPLE
chtb_040.raw,505,N,,
chtb_041.raw,506,N,,
chtb_041.raw,507,N,,
chtb_041.raw,508,N,,
chtb_041.raw,509,N,,
chtb_041.raw,510,N,,
chtb_041.raw,511,N,,
chtb_041.raw,512,Y,POS,STATE
chtb_041.raw,513,N,,
chtb_042.raw,514,Y,POS,NA
chtb_042.raw,515,N,,
chtb_042.raw,516,N,,
chtb_042.raw,517,Y,POS,PEOPLE
chtb_042.raw,518,Y,POS,STATE
chtb_042.raw,519,Y,POS,STATE
chtb_042.raw,520,N,,
chtb_042.raw,521,N,,
chtb_042.raw,522,Y,POS,PEOPLE
chtb_042.raw,523,N,,
chtb_042.raw,524,N,,
chtb_042.raw,525,Y,NEG,STATE
chtb_042.raw,526,Y,POS,ACTION
chtb_042.raw,527,Y,POS,NA
chtb_042.raw,528,Y,POS,PEOPLE
chtb_042.raw,529,N,,
chtb_042.raw,530,Y,POS,STATE
chtb_042.raw,531,N,,
chtb_042.raw,532,N,,
chtb_042.raw,533,Y,POS,STATE
chtb_042.raw,534,Y,POS,ACTION
chtb_042.raw,535,Y,POS,PEOPLE
chtb_042.raw,536,N,,
chtb_042.raw,537,N,,
chtb_042.raw,538,N,,
chtb_043.raw,539,N,,
chtb_043.raw,540,N,,
chtb_043.raw,541,N,,
chtb_043.raw,542,N,,
chtb_043.raw,543,N,,
chtb_043.raw,544,Y,NEU,PEOPLE
chtb_043.raw,545,Y,POS,PEOPLE
chtb_043.raw,546,N,,
chtb_043.raw,547,Y,POS,PEOPLE
chtb_043.raw,548,Y,POS,PEOPLE
chtb_043.raw,549,N,,
chtb_043.raw,550,Y,POS,PEOPLE
chtb_043.raw,551,Y,POS,PEOPLE
chtb_043.raw,552,Y,POS,PEOPLE
chtb_043.raw,553,Y,NEU,PEOPLE
chtb_043.raw,554,Y,NEU,PEOPLE
chtb_043.raw,555,Y,POS,PEOPLE
chtb_043.raw,556,N,,
chtb_044.raw,557,Y,POS,STATE
chtb_044.raw,558,N,,
chtb_044.raw,559,Y,POS,PEOPLE
chtb_044.raw,560,N,,
chtb_044.raw,561,N,,
chtb_044.raw,562,Y,POS,PEOPLE
chtb_044.raw,563,Y,POS,PEOPLE
chtb_044.raw,564,Y,POS,PEOPLE
chtb_044.raw,565,N,,
chtb_045.raw,566,N,,
chtb_045.raw,567,N,,
chtb_045.raw,568,N,,
chtb_046.raw,569,N,,
chtb_046.raw,570,N,,
chtb_046.raw,571,Y,POS,ACTION
chtb_046.raw,572,N,,
chtb_046.raw,573,N,,
chtb_046.raw,574,Y,NEU,STATE
chtb_046.raw,575,Y,POS,STATE
chtb_046.raw,576,N,,
chtb_046.raw,577,N,,
chtb_047.raw,578,N,,
chtb_047.raw,579,N,,
chtb_047.raw,580,N,,
chtb_047.raw,581,Y,POS,PEOPLE
chtb_047.raw,582,Y,POS,PEOPLE
chtb_047.raw,583,N,,
chtb_047.raw,584,N,,
chtb_047.raw,585,Y,POS,STATE
chtb_047.raw,586,N,,
chtb_047.raw,587,Y,POS,NA
chtb_047.raw,588,N,,
chtb_047.raw,589,N,,
chtb_048.raw,590,N,,
chtb_048.raw,591,N,,
chtb_048.raw,592,Y,POS,NA
chtb_048.raw,593,N,,
chtb_048.raw,594,N,,
chtb_048.raw,595,N,,
chtb_048.raw,596,N,,
chtb_048.raw,597,N,,
chtb_048.raw,598,Y,POS,ACTION
chtb_048.raw,599,Y,POS,NA
chtb_048.raw,600,N,,
chtb_049.raw,601,Y,POS,ACTION
chtb_049.raw,602,N,,
chtb_049.raw,603,Y,POS,ACTION
chtb_049.raw,604,Y,POS,ACTION
chtb_049.raw,605,N,,
chtb_049.raw,606,Y,POS,STATE
chtb_049.raw,607,N,,
chtb_049.raw,608,Y,POS,ACTION
chtb_049.raw,609,Y,POS,STATE
chtb_049.raw,610,Y,POS,ACTION
chtb_049.raw,611,Y,POS,STATE
chtb_049.raw,612,N,,
chtb_049.raw,613,N,,
chtb_049.raw,614,N,,
chtb_049.raw,615,Y,POS,ACTION
chtb_049.raw,616,N,,
chtb_049.raw,617,N,,
chtb_049.raw,618,Y,POS,PEOPLE
chtb_049.raw,619,N,,
chtb_049.raw,620,Y,POS,ACTION
chtb_049.raw,621,Y,POS,PEOPLE
chtb_049.raw,622,N,,
chtb_050.raw,623,N,,
chtb_050.raw,624,N,,
chtb_050.raw,625,N,,
chtb_050.raw,626,N,,
chtb_050.raw,627,Y,POS,NA
chtb_050.raw,628,N,,
chtb_050.raw,629,N,,
chtb_050.raw,630,N,,
chtb_050.raw,631,N,,
chtb_050.raw,632,Y,POS,STATE
chtb_050.raw,633,N,,
chtb_051.raw,634,N,,
chtb_051.raw,635,N,,
chtb_051.raw,636,Y,POS,ACTION
chtb_051.raw,637,Y,POS,PEOPLE
chtb_051.raw,638,Y,POS,PEOPLE
chtb_051.raw,639,N,,
chtb_051.raw,640,Y,POS,PEOPLE
chtb_051.raw,641,Y,POS,ACTION
chtb_051.raw,642,N,,
chtb_052.raw,643a,N,,
chtb_052.raw,643b,Y,POS,STATE
chtb_052.raw,644,Y,POS,STATE
chtb_052.raw,645,N,,
chtb_052.raw,646,N,,
chtb_052.raw,647,N,,
chtb_052.raw,648,Y,POS,STATE
chtb_052.raw,649,Y,POS,NA
chtb_052.raw,650,Y,POS,STATE
chtb_052.raw,651,Y,POS,STATE
chtb_052.raw,652,Y,NEU,STATE
chtb_052.raw,653,Y,POS,STATE
chtb_052.raw,654,N,,
chtb_052.raw,655,Y,POS,STATE
chtb_052.raw,656,Y,POS,STATE
chtb_052.raw,657,Y,POS,STATE
chtb_052.raw,658,Y,POS,STATE
chtb_052.raw,659,Y,POS,STATE
chtb_052.raw,660,Y,POS,STATE
chtb_052.raw,661,Y,POS,STATE
chtb_052.raw,662,Y,POS,STATE
chtb_052.raw,663,Y,POS,NA
chtb_052.raw,664,Y,POS,STATE
chtb_052.raw,665,Y,NEU,STATE
chtb_052.raw,666,Y,POS,STATE
chtb_052.raw,667,N,,
chtb_052.raw,668,Y,POS,PEOPLE
chtb_052.raw,669,Y,NEU,STATE
chtb_052.raw,670,Y,POS,STATE
chtb_052.raw,671,N,,
chtb_053.raw,672,N,,
chtb_053.raw,673,N,,
chtb_053.raw,674,Y,NEU,PEOPLE
chtb_053.raw,675,N,,
chtb_053.raw,676,N,,
chtb_053.raw,677,N,,
chtb_053.raw,678,N,,
chtb_053.raw,679,N,,
chtb_053.raw,680,Y,NEG,STATE
chtb_053.raw,681,N,,
chtb_053.raw,682,N,,
chtb_053.raw,683,N,,
chtb_053.raw,684,N,,
chtb_053.raw,685,N,,
chtb_053.raw,686,N,,
chtb_053.raw,687,N,,
chtb_053.raw,688,N,,
chtb_053.raw,689,N,,
chtb_053.raw,690,N,,
chtb_054.raw,691,Y,POS,ACTION
chtb_054.raw,692,N,,
chtb_054.raw,693,Y,POS,ACTION
chtb_054.raw,694,N,,
chtb_054.raw,695,N,,
chtb_054.raw,696,N,,
chtb_055.raw,697,N,,
chtb_055.raw,698,N,,
chtb_055.raw,699,N,,
chtb_055.raw,700,N,,
chtb_055.raw,701,N,,
chtb_055.raw,702,N,,
chtb_055.raw,703,N,,
chtb_055.raw,704,N,,
chtb_055.raw,705,N,,
chtb_055.raw,706,N,,
chtb_056.raw,707,Y,POS,STATE
chtb_056.raw,708,N,,
chtb_056.raw,709,Y,POS,STATE
chtb_056.raw,710,N,,
chtb_056.raw,711,N,,
chtb_056.raw,712,N,,
chtb_056.raw,713,N,,
chtb_056.raw,714,Y,POS,ACTION
chtb_056.raw,715,Y,POS,ACTION
chtb_056.raw,716,N,,
chtb_057.raw,717,Y,POS,STATE
chtb_057.raw,718,N,,
chtb_057.raw,719,Y,POS,PEOPLE
chtb_057.raw,720,Y,POS,PEOPLE
chtb_057.raw,721,N,,
chtb_057.raw,722,N,,
chtb_057.raw,723,N,,
chtb_057.raw,724,Y,NEU,PEOPLE
chtb_057.raw,725,N,,
chtb_057.raw,726,Y,NEG,PEOPLE
chtb_057.raw,727,Y,POS,NA
chtb_057.raw,728,Y,POS,PEOPLE
chtb_057.raw,729,Y,POS,ACTION
chtb_057.raw,730,N,,
chtb_057.raw,731,N,,
chtb_057.raw,732,Y,POS,PEOPLE
chtb_057.raw,733,N,,
chtb_058.raw,734,N,,
chtb_058.raw,735,N,,
chtb_058.raw,736,Y,POS,PEOPLE
chtb_058.raw,737,Y,POS,PEOPLE
chtb_058.raw,738,N,,
chtb_058.raw,739,Y,POS,PEOPLE
chtb_058.raw,740,Y,POS,PEOPLE
chtb_058.raw,741,Y,POS,PEOPLE
chtb_058.raw,742,Y,POS,PEOPLE
chtb_058.raw,743,Y,POS,PEOPLE
chtb_058.raw,744,N,,
chtb_058.raw,745,Y,POS,PEOPLE
chtb_058.raw,746,N,,
chtb_058.raw,747,Y,NEG,NA
chtb_058.raw,748,Y,POS,PEOPLE
chtb_058.raw,749,Y,POS,PEOPLE
chtb_058.raw,750,N,,
chtb_059.raw,751,Y,POS,STATE
chtb_059.raw,752,N,,
chtb_059.raw,753,N,,
chtb_059.raw,754,Y,POS,NA
chtb_059.raw,755,N,,
chtb_059.raw,756,N,,
chtb_059.raw,757,N,,
chtb_059.raw,758,Y,POS,PEOPLE
chtb_059.raw,759,Y,POS,NA
chtb_059.raw,760,Y,POS,NA
chtb_059.raw,761,Y,POS,NA
chtb_059.raw,762,N,,
chtb_059.raw,763,N,,
chtb_059.raw,764,N,,
chtb_059.raw,765,Y,POS,ACTION
chtb_059.raw,766,Y,POS,ACTION
chtb_059.raw,767,N,,
chtb_059.raw,768,N,,
chtb_059.raw,769,N,,
chtb_060.raw,770,Y,POS,STATE
chtb_060.raw,771,N,,
chtb_060.raw,772,Y,POS,STATE
chtb_060.raw,773,Y,POS,NA
chtb_060.raw,774,N,,
chtb_060.raw,775,N,,
chtb_060.raw,776,N,,
chtb_060.raw,777,Y,POS,ACTION
chtb_060.raw,778,N,,
chtb_061.raw,779,N,,
chtb_061.raw,780,N,,
chtb_061.raw,781,N,,
chtb_061.raw,782,N,,
chtb_061.raw,783,Y,POS,ACTION
chtb_061.raw,784,N,,
chtb_061.raw,785,Y,POS,NA
chtb_061.raw,786,N,,
chtb_061.raw,787,Y,POS,ACTION
chtb_061.raw,788,N,,
chtb_062.raw,789,Y,POS,NA
chtb_062.raw,790,N,,
chtb_062.raw,791,N,,
chtb_062.raw,792,N,,
